Connector_ID;Assignment_ID;DB_Status;SOB_ID;Connection_Status;Connection_Time_Stamp;DB_Status_Date_Active;DB_Status_Date_Inactive
CONN_20260105T163631749803Z_RBSUGLCT6JEX;AID_20260105T163631744678Z_QZJUQDVPNZHS;Active;SOB_20260105T163329800912Z_C7YBFQ4AA5GG;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163631815692Z_QNNAOJU6QRHQ;AID_20260105T163631811857Z_RTYQIMUN3ZHM;Active;SOB_20260105T163218742396Z_R3HTMBRKRBHR;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163631817460Z_CL2LHGD6OJFJ;AID_20260105T163631811857Z_RTYQIMUN3ZHM;Active;SOB_20260105T163329801102Z_BLJ4GQSTMZEK;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163631878817Z_AY7LMH35KRF4;AID_20260105T163631876020Z_FBF56V3DSBHV;Active;SOB_20260105T163218742538Z_ZGRZCDYI6RFA;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163631881634Z_LN7MMIDFWZFS;AID_20260105T163631876020Z_FBF56V3DSBHV;Active;SOB_20260105T163329801102Z_BLJ4GQSTMZEK;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163631935678Z_RGL4BYOS4RCA;AID_20260105T163631933642Z_23CZBDCTFFH4;Active;SOB_20260105T163218742680Z_ELSPYT37KFDJ;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163631937084Z_CIYX5A6W25CP;AID_20260105T163631933642Z_23CZBDCTFFH4;Active;SOB_20260105T163329801102Z_BLJ4GQSTMZEK;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163631988054Z_EPWGA3ETMNGD;AID_20260105T163631985467Z_H3OHNQMZDBGR;Active;SOB_20260105T163218742826Z_PFRM5RVSONH6;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163631989727Z_RZQRHCZIJZF7;AID_20260105T163631985467Z_H3OHNQMZDBGR;Active;SOB_20260105T163329801102Z_BLJ4GQSTMZEK;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163632041604Z_AQVWF5B5RNGP;AID_20260105T163632039472Z_4PSZOPJCIJA4;Active;SOB_20260105T163218742977Z_QNXZRQ2I6VAA;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163632042738Z_KCYHGVKVJFGC;AID_20260105T163632039472Z_4PSZOPJCIJA4;Active;SOB_20260105T163329801102Z_BLJ4GQSTMZEK;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163632097234Z_K22IWTAI3FBT;AID_20260105T163632093855Z_EKUE3GUDVFGG;Active;SOB_20260105T163218743217Z_ILWEFJ6ZXVCW;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163632098827Z_VSMABFHN3JBW;AID_20260105T163632093855Z_EKUE3GUDVFGG;Active;SOB_20260105T163329801102Z_BLJ4GQSTMZEK;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163632148635Z_5OYZUCAWZ5HW;AID_20260105T163632145590Z_EV7AJNJKNNBH;Active;SOB_20260105T163218743374Z_Z53OOXCGGNH7;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163632149874Z_GMK5LZRZUNGH;AID_20260105T163632145590Z_EV7AJNJKNNBH;Active;SOB_20260105T163329801102Z_BLJ4GQSTMZEK;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163632200009Z_ZXNQIS4AYNFS;AID_20260105T163632197739Z_UM5PB5NLXNHS;Active;SOB_20260105T163218743520Z_V5ZVA4KE7ZFL;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163632201185Z_TEG77V74M5FN;AID_20260105T163632197739Z_UM5PB5NLXNHS;Active;SOB_20260105T163329801102Z_BLJ4GQSTMZEK;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163632251047Z_ZFL3ATFVJ5CA;AID_20260105T163632248910Z_MVE7CECARNEK;Active;SOB_20260105T163218743666Z_T4MUMSUY5RH2;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163632252290Z_E26SEFEAFVA3;AID_20260105T163632248910Z_MVE7CECARNEK;Active;SOB_20260105T163329801102Z_BLJ4GQSTMZEK;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163632305424Z_R3XOLNGRCFGX;AID_20260105T163632302273Z_FVGMPE4QXZGS;Active;SOB_20260105T163218743815Z_PTHU3GZ6CZAO;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163632307187Z_HF3HBA63NNAK;AID_20260105T163632302273Z_FVGMPE4QXZGS;Active;SOB_20260105T163329801102Z_BLJ4GQSTMZEK;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163632358296Z_ZZR7DUOTORAB;AID_20260105T163632353823Z_3UXSAUDQ4NDJ;Active;SOB_20260105T163218743961Z_H3PXGYOC4JDH;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163632359649Z_BYEUKM2SBNA6;AID_20260105T163632353823Z_3UXSAUDQ4NDJ;Active;SOB_20260105T163329801102Z_BLJ4GQSTMZEK;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163632455115Z_UKLJFSJ6MBDE;AID_20260105T163632450683Z_ZK6EA2LUCVEI;Active;SOB_20260105T163218744103Z_AKXFQMJ2PNG6;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163632457640Z_YD6EAGOB7ZBL;AID_20260105T163632450683Z_ZK6EA2LUCVEI;Active;SOB_20260105T163329801102Z_BLJ4GQSTMZEK;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163632530665Z_KJCARMYLZ5HM;AID_20260105T163632527874Z_UF4SKXQAXNGF;Active;SOB_20260105T163218744267Z_22YU76RU6JD5;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163632532137Z_CVPEDNPHZ5D5;AID_20260105T163632527874Z_UF4SKXQAXNGF;Active;SOB_20260105T163329801102Z_BLJ4GQSTMZEK;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163632582805Z_PUP54SXIABAO;AID_20260105T163632580522Z_2MOWUQDSWRGX;Active;SOB_20260105T163218744416Z_BTYOA54GDBA6;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163632584119Z_U7OOMII4GZFC;AID_20260105T163632580522Z_2MOWUQDSWRGX;Active;SOB_20260105T163329801102Z_BLJ4GQSTMZEK;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163632636601Z_NNMNO7JOBJGT;AID_20260105T163632634013Z_Y3N7HGTANJEB;Active;SOB_20260105T163218744565Z_GVL63R6VL5FZ;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163632638108Z_F7ETKXPHINHU;AID_20260105T163632634013Z_Y3N7HGTANJEB;Active;SOB_20260105T163329801102Z_BLJ4GQSTMZEK;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163632704070Z_BKOWUWQYQ5EN;AID_20260105T163632700371Z_QGLLQMYGZ5ER;Active;SOB_20260105T163218744708Z_S7CWAXDRCNAT;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163632708100Z_N3DL24YUO5BA;AID_20260105T163632700371Z_QGLLQMYGZ5ER;Active;SOB_20260105T163329801273Z_JOQY656OWBCS;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163632787098Z_DALCENDB7ZGS;AID_20260105T163632784540Z_SAIJUBTRGVBF;Active;SOB_20260105T163218744852Z_CKW3TGCKRZBQ;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163632789659Z_MSW5E2TOW5E7;AID_20260105T163632784540Z_SAIJUBTRGVBF;Active;SOB_20260105T163329801273Z_JOQY656OWBCS;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163632849428Z_MA3VSBKTXZCA;AID_20260105T163632845862Z_FXSAPQVPEZD6;Active;SOB_20260105T163218744995Z_K55O6QSFIBCV;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163632850896Z_ABDPUW7N65GW;AID_20260105T163632845862Z_FXSAPQVPEZD6;Active;SOB_20260105T163329801273Z_JOQY656OWBCS;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163632906447Z_KKEFKE6LRBBY;AID_20260105T163632903574Z_JRDY26YJ4RGI;Active;SOB_20260105T163218745178Z_XT3EM6QY5VAI;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163632907788Z_BMU7QCPZQVHE;AID_20260105T163632903574Z_JRDY26YJ4RGI;Active;SOB_20260105T163329801273Z_JOQY656OWBCS;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163632961251Z_F3MAFPEU7FHV;AID_20260105T163632959052Z_DCY2OQITUBHP;Active;SOB_20260105T163218745323Z_T3DZZLTT6VGQ;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163632962945Z_CIWYFHN4KFFZ;AID_20260105T163632959052Z_DCY2OQITUBHP;Active;SOB_20260105T163329801273Z_JOQY656OWBCS;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163633018351Z_H6RI7NOJGJE7;AID_20260105T163633016376Z_6SKNLVEVUVGG;Active;SOB_20260105T163218745467Z_TXYGQ6FDYVEH;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163633019967Z_JMJA6SJ2ZNDC;AID_20260105T163633016376Z_6SKNLVEVUVGG;Active;SOB_20260105T163329801273Z_JOQY656OWBCS;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163633074062Z_UCXRWMIUNFHU;AID_20260105T163633070928Z_6AJXAC6QCZEO;Active;SOB_20260105T163218745619Z_NUNEYZBW4ZFZ;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163633075402Z_IPISXGADVFBF;AID_20260105T163633070928Z_6AJXAC6QCZEO;Active;SOB_20260105T163329801273Z_JOQY656OWBCS;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163633135331Z_7SC2DQXISVEE;AID_20260105T163633133230Z_QWH2TTF2L5AZ;Active;SOB_20260105T163218745763Z_HDN2GRFTMBGM;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163633136670Z_FVP5XYCXPZHH;AID_20260105T163633133230Z_QWH2TTF2L5AZ;Active;SOB_20260105T163329801273Z_JOQY656OWBCS;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163633188900Z_XPJ33UFVOFGN;AID_20260105T163633186064Z_6JAD2SNPHVB5;Active;SOB_20260105T163218745910Z_NUWWUG2AXNDZ;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163633190507Z_HH3XJSN7RBCC;AID_20260105T163633186064Z_6JAD2SNPHVB5;Active;SOB_20260105T163329801273Z_JOQY656OWBCS;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163633244526Z_2BEOTB3LLBAS;AID_20260105T163633242303Z_FPHAG233T5ER;Active;SOB_20260105T163218746051Z_QMFBA5ERHBD6;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163633246011Z_34I753OM6NG5;AID_20260105T163633242303Z_FPHAG233T5ER;Active;SOB_20260105T163329801273Z_JOQY656OWBCS;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163633298918Z_2SIKSJ7U5FBV;AID_20260105T163633296204Z_BJAJT6RGBJHG;Active;SOB_20260105T163218746197Z_S62JMINXOVH3;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163633300147Z_BZMGVXXMGFA5;AID_20260105T163633296204Z_BJAJT6RGBJHG;Active;SOB_20260105T163329801273Z_JOQY656OWBCS;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163633351882Z_24X3HG3XV5HQ;AID_20260105T163633349851Z_J4NF46S35JHS;Active;SOB_20260105T163218746341Z_2W4CW2GIPFEL;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163633354795Z_Y64MGTYNNZHE;AID_20260105T163633349851Z_J4NF46S35JHS;Active;SOB_20260105T163329801273Z_JOQY656OWBCS;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163633466487Z_QBG5FILHTZEB;AID_20260105T163633464133Z_HAVEFNBUDJFI;Active;SOB_20260105T163218746481Z_SFJU7DR2EBGR;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163633468114Z_CDLZF3ZWR5AY;AID_20260105T163633464133Z_HAVEFNBUDJFI;Active;SOB_20260105T163329801273Z_JOQY656OWBCS;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163633522701Z_6Q7ZB6LB3RE4;AID_20260105T163633520202Z_GWJ6IWZWUZB6;Active;SOB_20260105T163218746630Z_FFHHY4GWJVHO;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163633524034Z_UYSMO7632FCO;AID_20260105T163633520202Z_GWJ6IWZWUZB6;Active;SOB_20260105T163329801273Z_JOQY656OWBCS;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163633580238Z_2TCQYEPINNG2;AID_20260105T163633577052Z_DAA6UI3UCVFV;Active;SOB_20260105T163218746775Z_YVTCWQDEQRBL;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163633581928Z_SL7HTPTCOFD2;AID_20260105T163633577052Z_DAA6UI3UCVFV;Active;SOB_20260105T163329801273Z_JOQY656OWBCS;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163633635970Z_SEQP77DVEJAD;AID_20260105T163633633791Z_6C3XCTYOW5HM;Active;SOB_20260105T163218746924Z_77YT3A2SQRFT;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163633638611Z_V3VEHCCXMNC2;AID_20260105T163633633791Z_6C3XCTYOW5HM;Active;SOB_20260105T163329801448Z_2QPYR5SVKRA2;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163633693462Z_OGDH6WBW5BHR;AID_20260105T163633691315Z_ZRJJAMDLONE2;Active;SOB_20260105T163218747063Z_QZI4B34MQVHZ;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163633694705Z_VWFAX5WLHBG2;AID_20260105T163633691315Z_ZRJJAMDLONE2;Active;SOB_20260105T163329801448Z_2QPYR5SVKRA2;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163633752960Z_YNR4UUH4WFEF;AID_20260105T163633750638Z_NTRTHJUA2NA3;Active;SOB_20260105T163218747206Z_RL24HXIKWRGK;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163633754537Z_5YOPRRUTERE7;AID_20260105T163633750638Z_NTRTHJUA2NA3;Active;SOB_20260105T163329801448Z_2QPYR5SVKRA2;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163633813676Z_VXREX4T3CVGF;AID_20260105T163633811052Z_LEMIKLAVKRF6;Active;SOB_20260105T163218747665Z_NPTCBHZYMFEM;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163633815313Z_3PF3SCVFFFAV;AID_20260105T163633811052Z_LEMIKLAVKRF6;Active;SOB_20260105T163329801448Z_2QPYR5SVKRA2;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163633875974Z_VDJKUMY2IBD6;AID_20260105T163633873551Z_N72NU2LMW5HG;Active;SOB_20260105T163218748373Z_OCE5VRWOVNDW;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163633877207Z_WNAXFM6IJRA2;AID_20260105T163633873551Z_N72NU2LMW5HG;Active;SOB_20260105T163329801448Z_2QPYR5SVKRA2;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163633939203Z_FDFWLSKO7BC5;AID_20260105T163633935897Z_UMTZV2VVQVEI;Active;SOB_20260105T163218748905Z_FJ7QAQKWYFFA;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163633940774Z_6EDJA7H5YNA6;AID_20260105T163633935897Z_UMTZV2VVQVEI;Active;SOB_20260105T163329801448Z_2QPYR5SVKRA2;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163633995296Z_T74UWMJS2ZFD;AID_20260105T163633993151Z_R2XDGEVKHVE6;Active;SOB_20260105T163218749556Z_ORZ4Q5XW4NG6;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163633996885Z_VSWPCVF3AVFM;AID_20260105T163633993151Z_R2XDGEVKHVE6;Active;SOB_20260105T163329801448Z_2QPYR5SVKRA2;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163634051009Z_LM3TK77AMREP;AID_20260105T163634048216Z_7MPUMJW6HVAS;Active;SOB_20260105T163218749875Z_6BFUZFKAO5AX;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163634052604Z_3LICLUCP7ZED;AID_20260105T163634048216Z_7MPUMJW6HVAS;Active;SOB_20260105T163329801448Z_2QPYR5SVKRA2;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163634108892Z_QSXQL55VWNAB;AID_20260105T163634106691Z_WFKWKE7FGVAJ;Active;SOB_20260105T163218750115Z_GVCDTMPKB5AY;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163634110137Z_CRR2P4BGLNEO;AID_20260105T163634106691Z_WFKWKE7FGVAJ;Active;SOB_20260105T163329801448Z_2QPYR5SVKRA2;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163634169348Z_KDMGDILEERBZ;AID_20260105T163634167394Z_MF2I7RAZSJEQ;Active;SOB_20260105T163218750331Z_KGUZQVRU3RA7;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163634170685Z_ZYGJ5TUVLJDW;AID_20260105T163634167394Z_MF2I7RAZSJEQ;Active;SOB_20260105T163329801448Z_2QPYR5SVKRA2;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163634226678Z_7KGOB35IJZEW;AID_20260105T163634224527Z_573SFSA6Q5DF;Active;SOB_20260105T163218750544Z_ZS2WOLPC2RHT;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163634227894Z_W62PXAWLANBZ;AID_20260105T163634224527Z_573SFSA6Q5DF;Active;SOB_20260105T163329801448Z_2QPYR5SVKRA2;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163634290460Z_A2OLOV6E2ND4;AID_20260105T163634286294Z_CPVTWUPQOREU;Active;SOB_20260105T163218750759Z_EV3ES7ONFFB6;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163634291919Z_PBSWYUL2OBE7;AID_20260105T163634286294Z_CPVTWUPQOREU;Active;SOB_20260105T163329801448Z_2QPYR5SVKRA2;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163634348641Z_ACOEPEZRB5CX;AID_20260105T163634346100Z_PUGJ7ZM44FBZ;Active;SOB_20260105T163218750963Z_K3AKL5RHFFF3;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163634350104Z_WGHA5NED6JAK;AID_20260105T163634346100Z_PUGJ7ZM44FBZ;Active;SOB_20260105T163329801448Z_2QPYR5SVKRA2;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163634412070Z_XU54W6WZV5G7;AID_20260105T163634409811Z_RCFKYAWFSBEL;Active;SOB_20260105T163218751173Z_22TWMCS7OZFP;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163634413775Z_ZQN4ICYPUZAH;AID_20260105T163634409811Z_RCFKYAWFSBEL;Active;SOB_20260105T163329801448Z_2QPYR5SVKRA2;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163634468751Z_HQ2IAHGN5NGB;AID_20260105T163634466637Z_XLJRSWRXXFDY;Active;SOB_20260105T163218751387Z_ULYINYX5TJAZ;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163634469980Z_ZHCVUNFZ5JAH;AID_20260105T163634466637Z_XLJRSWRXXFDY;Active;SOB_20260105T163329801448Z_2QPYR5SVKRA2;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163634528450Z_MNIB7EL6MNBY;AID_20260105T163634526364Z_AFEEBKEDKJHX;Active;SOB_20260105T163218751618Z_RMFZ2HOSCVCH;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163634529910Z_UWXZ6K5XCVBF;AID_20260105T163634526364Z_AFEEBKEDKJHX;Active;SOB_20260105T163329801628Z_F6PX6Z2EHRH4;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163634590120Z_XFUJ2XPHJVEF;AID_20260105T163634586862Z_OE6K6XGBMRFZ;Active;SOB_20260105T163218751851Z_M6CNQMT45FGW;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163634591568Z_HJR3TMV4KJDL;AID_20260105T163634586862Z_OE6K6XGBMRFZ;Active;SOB_20260105T163329801628Z_F6PX6Z2EHRH4;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163634656364Z_S74AXZIQINAR;AID_20260105T163634653728Z_TSFERP3HNBAO;Active;SOB_20260105T163218752078Z_CJQSWAIEEVFA;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163634657725Z_YQRJGXC445BS;AID_20260105T163634653728Z_TSFERP3HNBAO;Active;SOB_20260105T163329801628Z_F6PX6Z2EHRH4;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163634717469Z_TA56T2PF65GF;AID_20260105T163634715195Z_WZHCWTIJGJA7;Active;SOB_20260105T163218752323Z_GVVEJ374RVH2;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163634718844Z_47R3CDKQCFBX;AID_20260105T163634715195Z_WZHCWTIJGJA7;Active;SOB_20260105T163329801628Z_F6PX6Z2EHRH4;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163634780063Z_XPTW5CESJFFE;AID_20260105T163634777388Z_UP4JKAH4AFEQ;Active;SOB_20260105T163218752547Z_7KQD3HE42BGV;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163634782138Z_2YFVDV53Y5CU;AID_20260105T163634777388Z_UP4JKAH4AFEQ;Active;SOB_20260105T163329801628Z_F6PX6Z2EHRH4;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163634842779Z_P2NACP3IEZGT;AID_20260105T163634840604Z_75K535ZBZRBR;Active;SOB_20260105T163218752766Z_GWLHICWIOVHL;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163634843952Z_OPUPS5Z5ZVHS;AID_20260105T163634840604Z_75K535ZBZRBR;Active;SOB_20260105T163329801628Z_F6PX6Z2EHRH4;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163634909244Z_46AO6FUACBAX;AID_20260105T163634907115Z_GTDVJTCEVRF2;Active;SOB_20260105T163218753004Z_3U5NVC4VG5CQ;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163634910547Z_GIMT2JPN6JD6;AID_20260105T163634907115Z_GTDVJTCEVRF2;Active;SOB_20260105T163329801628Z_F6PX6Z2EHRH4;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163634972658Z_DQTVLTKVFVB2;AID_20260105T163634969987Z_AHDOZKGNFNAV;Active;SOB_20260105T163218753237Z_PFQJUENGNZAJ;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163634974316Z_Q5ESNFOMLREV;AID_20260105T163634969987Z_AHDOZKGNFNAV;Active;SOB_20260105T163329801628Z_F6PX6Z2EHRH4;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163635089481Z_O4TTKGVDRVDK;AID_20260105T163635087021Z_YVB4E7KCBZGN;Active;SOB_20260105T163218753512Z_NQBRB5QA4BHE;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163635090938Z_ZVGWM2VFTNB4;AID_20260105T163635087021Z_YVB4E7KCBZGN;Active;SOB_20260105T163329801628Z_F6PX6Z2EHRH4;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163635158608Z_WAB42R627RC7;AID_20260105T163635156286Z_MZMCRP75KNBO;Active;SOB_20260105T163218753755Z_FSWXY5JESFDD;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163635159914Z_67NPOADW5JCS;AID_20260105T163635156286Z_MZMCRP75KNBO;Active;SOB_20260105T163329801628Z_F6PX6Z2EHRH4;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163635223556Z_SHIO2YCYKZDX;AID_20260105T163635220367Z_DMHH2SBIG5DO;Active;SOB_20260105T163218753988Z_5D4FRKA4LVBQ;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163635225124Z_3NOSQRU2K5H4;AID_20260105T163635220367Z_DMHH2SBIG5DO;Active;SOB_20260105T163329801628Z_F6PX6Z2EHRH4;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163635285172Z_OR2OR5TJCRAO;AID_20260105T163635283082Z_EXJJEMNFMZAG;Active;SOB_20260105T163218754225Z_M4ZZBUAWM5CQ;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163635286359Z_FPXEYQC3S5DS;AID_20260105T163635283082Z_EXJJEMNFMZAG;Active;SOB_20260105T163329801628Z_F6PX6Z2EHRH4;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163635349293Z_3UTHCOZJ7NGK;AID_20260105T163635345214Z_SQPNBAEEGRFU;Active;SOB_20260105T163218754475Z_EOXFLJ4GNBEV;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163635351060Z_VP3FGFAHFNFH;AID_20260105T163635345214Z_SQPNBAEEGRFU;Active;SOB_20260105T163329801628Z_F6PX6Z2EHRH4;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163635411216Z_B47ZY3HJ65HV;AID_20260105T163635409167Z_BROHNCUUABCF;Active;SOB_20260105T163218754700Z_KQR5SSB3WVCX;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163635413429Z_PTIUZ53VB5BZ;AID_20260105T163635409167Z_BROHNCUUABCF;Active;SOB_20260105T163329801628Z_F6PX6Z2EHRH4;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163635474267Z_YKNB4X27ZVGN;AID_20260105T163635471782Z_665Z5EE7HZAV;Active;SOB_20260105T163218754924Z_5HYNB2VTHRBF;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
